"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index by province"

"LINK"
"https://www.bankofcanada.ca/?p=219498"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada",""
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador",""
"SAN_LYOJ20210218_C2_S8","Prince Edward Island",""
"SAN_LYOJ20210218_C2_S9","Nova Scotia",""
"SAN_LYOJ20210218_C2_S10","New Brunswick",""
"SAN_LYOJ20210218_C2_S3","Quebec",""
"SAN_LYOJ20210218_C2_S4","Ontario",""
"SAN_LYOJ20210218_C2_S11","Manitoba",""
"SAN_LYOJ20210218_C2_S12","Saskatchewan",""
"SAN_LYOJ20210218_C2_S13","Alberta",""
"SAN_LYOJ20210218_C2_S6","British Columbia",""

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13","SAN_LYOJ20210218_C2_S6"
"2021-07-07","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-08","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-09","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-10","44.0880050","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","40.3240740","21.9907400","29.9421290"
"2021-07-11","43.0698130","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","15.7407410","21.9907400","29.9421290"
"2021-07-12","43.0698130","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","15.7407410","21.9907400","29.9421290"
"2021-07-13","43.0698130","43.7037050","46.4236110","50.1620370","40.2777750","48.6574100","54.6643490","62.3148160","15.7407410","21.9907400","29.9421290"
"2021-07-14","43.0358090","43.7037050","46.4236110","48.4953730","40.2777750","48.6574100","54.6643490","62.3148160","15.7407410","21.9907400","29.9421290"
"2021-07-15","43.0131110","43.7037050","46.4236110","48.4953730","40.2777750","48.6574100","54.6643490","61.6203730","15.7407410","21.9907400","29.9421290"
"2021-07-16","40.3177760","43.7037050","46.4236110","48.4953730","40.2777750","48.6574100","47.6157420","61.6203730","15.7407410","21.9907400","29.9421290"
"2021-07-17","40.1248660","43.7037050","46.4236110","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-18","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-19","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-20","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-21","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-22","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-23","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-24","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-25","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-26","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-27","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-28","40.1181180","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","29.9421290"
"2021-07-29","40.4267770","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-07-30","40.4267770","43.7037050","44.3402750","48.4953730","40.2777750","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-07-31","40.0690040","43.7037050","44.3402750","48.4953730","18.5185180","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-01","40.0149420","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-02","40.0149420","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","47.6157420","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-03","38.9527440","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-04","38.9527440","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-05","38.9527440","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-06","38.9527440","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","55.7175900","15.7407410","21.9907400","32.2569430"
"2021-08-07","38.5805470","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","32.2569430"
"2021-08-08","38.5805470","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","32.2569430"
"2021-08-09","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-10","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-11","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-12","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-13","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-14","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-15","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-16","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-17","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-18","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-19","39.8584060","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.8402750"
"2021-08-20","39.8275410","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.6087950"
"2021-08-21","39.8275410","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.6087950"
"2021-08-22","39.8275410","40.3703730","44.3402750","48.4953730","18.5185180","48.6574100","44.8379630","44.3287050","15.7407410","21.9907400","41.6087950"
"2021-08-23","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-24","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-25","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-26","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-27","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-28","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-29","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-30","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-08-31","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-01","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-02","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-03","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-04","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-05","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-06","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-07","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-08","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-09","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-10","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-11","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-12","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-13","39.3482970","40.3703730","42.2569430","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","41.0879630"
"2021-09-14","39.1561010","58.2175900","43.6458320","48.4953730","18.5185180","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","37.4421270"
"2021-09-15","38.9544300","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","15.7407410","21.9907400","35.3587950"
"2021-09-16","40.9650380","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","15.7407410","34.5254630","35.3587950"
"2021-09-17","42.4184460","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","28.2407400","40.3587950","35.3587950"
"2021-09-18","42.4184460","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","28.2407400","40.3587950","35.3587950"
"2021-09-19","42.4184460","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","28.2407400","40.3587950","35.3587950"
"2021-09-20","42.3349040","58.2175900","43.6458320","48.4953730","23.1481480","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-21","42.4308170","58.2175900","43.6458320","48.4953730","28.9814820","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-22","42.4308170","58.2175900","43.6458320","48.4953730","28.9814820","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-23","42.4308170","58.2175900","43.6458320","48.4953730","28.9814820","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-24","42.4308170","58.2175900","43.6458320","48.4953730","28.9814820","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-25","42.5318680","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-26","42.5318680","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-27","42.5318680","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.3587950"
"2021-09-28","42.5874250","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.7754630"
"2021-09-29","42.5874250","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","35.7754630"
"2021-09-30","42.8960880","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","38.0902750"
"2021-10-01","42.8960880","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","38.0902750"
"2021-10-02","42.8960880","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","38.0902750"
"2021-10-03","42.8960880","58.2175900","43.6458320","48.4953730","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","38.0902750"
"2021-10-04","42.7473300","58.2175900","43.6458320","41.2037050","35.1273160","46.5740780","44.8379630","44.3287050","28.2407400","39.8379630","38.0902750"
"2021-10-05","42.9856870","58.2175900","41.5625000","41.2037050","35.1273160","46.5740780","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-06","42.9856870","58.2175900","41.5625000","41.2037050","35.1273160","46.5740780","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-07","42.9856870","58.2175900","41.5625000","41.2037050","35.1273160","46.5740780","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-08","43.0379300","58.2175900","41.5625000","41.2037050","44.4328730","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-09","43.0379300","58.2175900","41.5625000","41.2037050","44.4328730","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-10","43.0379300","58.2175900","41.5625000","41.2037050","44.4328730","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-11","43.0379300","58.2175900","41.5625000","41.2037050","44.4328730","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-12","42.8362350","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-13","42.8362350","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-14","42.8362350","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","38.0902750"
"2021-10-15","43.5446130","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-16","43.5446130","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-17","43.5446130","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-18","43.5446130","46.2037050","41.5625000","41.2037050","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-19","43.5729480","46.2037050","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-20","43.5729480","46.2037050","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-21","43.5729480","46.2037050","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-22","43.6236310","49.3287050","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-23","43.7677920","58.2175900","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-24","43.7903180","59.6064800","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-25","43.7903180","59.6064800","41.5625000","42.5925940","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","43.4027820"
"2021-10-26","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-10-27","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-10-28","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-10-29","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-10-30","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-10-31","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-01","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-02","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-03","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-04","43.4249840","59.6064800","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-05","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-06","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-07","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-08","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-09","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-10","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-11","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-12","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-13","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-14","43.2076190","46.2037050","41.5625000","39.8148160","44.0162050","46.0532420","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-15","42.8045690","46.2037050","41.5625000","39.8148160","44.0162050","43.9699100","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-16","42.6896900","39.1203730","41.5625000","39.8148160","44.0162050","43.9699100","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-17","42.6896900","39.1203730","41.5625000","39.8148160","44.0162050","43.9699100","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-18","42.7664490","39.1203730","41.5625000","41.8981480","46.0995370","43.9699100","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-19","42.4977490","39.1203730","41.5625000","41.8981480","46.0995370","42.5810200","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-20","42.4977490","39.1203730","41.5625000","41.8981480","46.0995370","42.5810200","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-21","42.4977490","39.1203730","41.5625000","41.8981480","46.0995370","42.5810200","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-22","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-23","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-24","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-25","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-26","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-27","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-28","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-29","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-11-30","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-01","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-02","42.2290500","39.1203730","41.5625000","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-03","42.2410510","39.1203730","45.2662050","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-04","42.2410510","39.1203730","45.2662050","41.8981480","46.0995370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-05","42.1793900","39.1203730","45.2662050","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-06","42.1928900","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-07","42.1928900","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-08","42.1928900","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-09","42.1928900","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","41.0879630"
"2021-12-10","41.7067490","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","44.8379630","51.8287050","28.2407400","39.8379630","37.4421270"
"2021-12-11","42.1847380","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","46.0879630","51.8287050","28.2407400","39.8379630","37.4421270"
"2021-12-12","42.1847380","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","46.0879630","51.8287050","28.2407400","39.8379630","37.4421270"
"2021-12-13","42.1847380","39.1203730","49.4328730","41.8981480","42.3495370","41.1921270","46.0879630","51.8287050","28.2407400","39.8379630","37.4421270"
"2021-12-14","42.5877880","39.1203730","49.4328730","41.8981480","42.3495370","43.2754630","46.0879630","51.8287050","28.2407400","39.8379630","37.4421270"
"2021-12-15","42.3204500","39.1203730","49.4328730","41.8981480","42.3495370","43.2754630","46.0879630","51.8287050","28.2407400","38.1712950","37.4421270"
"2021-12-16","42.3204500","39.1203730","49.4328730","41.8981480","42.3495370","43.2754630","46.0879630","51.8287050","28.2407400","38.1712950","37.4421270"
"2021-12-17","42.7495730","56.5509220","51.5162050","50.6481480","39.9884220","43.2754630","46.0879630","51.8287050","28.2407400","38.1712950","37.4421270"
"2021-12-18","42.7495730","56.5509220","51.5162050","50.6481480","39.9884220","43.2754630","46.0879630","51.8287050","28.2407400","38.1712950","37.4421270"
"2021-12-19","42.9089010","56.5509220","51.5162050","50.6481480","39.9884220","43.2754630","46.5046270","51.8287050","28.2407400","38.1712950","37.4421270"
"2021-12-20","46.0475430","56.5509220","51.5162050","50.6481480","39.9884220","55.9490700","46.5046270","51.8287050","28.2407400","38.1712950","42.5925900"
"2021-12-21","46.6412510","60.0231480","51.5162050","50.6481480","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","42.5925900"
"2021-12-22","46.8034930","63.9120370","51.5162050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","42.5925900"
"2021-12-23","47.8683740","63.9120370","51.5162050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","50.5787050"
"2021-12-24","47.9580730","63.9120370","57.7662050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-25","47.9580730","63.9120370","57.7662050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-26","47.9580730","63.9120370","57.7662050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-27","47.9580730","63.9120370","57.7662050","55.5092580","39.9884220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-28","48.0351450","63.9120370","57.7662050","55.5092580","44.6759220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-29","48.0351450","63.9120370","57.7662050","55.5092580","44.6759220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-30","48.0351450","63.9120370","57.7662050","55.5092580","44.6759220","58.7268490","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
"2021-12-31","49.6137470","63.9120370","57.7662050","55.5092580","44.6759220","66.8865740","46.5046270","51.8287050","28.2407400","38.1712950","51.0995370"
